YEAR,WEEK,REGION,INFREL
2011,23,Dnipropetrovsk,11
2011,24,Dnipropetrovsk,8
2011,25,Dnipropetrovsk,8
2011,26,Dnipropetrovsk,0
2011,27,Dnipropetrovsk,0
2011,28,Dnipropetrovsk,1
2011,29,Dnipropetrovsk,5
2011,30,Dnipropetrovsk,3
2011,31,Dnipropetrovsk,1
2011,32,Dnipropetrovsk,10
2011,33,Dnipropetrovsk,5
2011,34,Dnipropetrovsk,12
2011,35,Dnipropetrovsk,20
2011,36,Dnipropetrovsk,23
2011,37,Dnipropetrovsk,36
2011,38,Dnipropetrovsk,65
2011,39,Dnipropetrovsk,80
2011,40,Dnipropetrovsk,90
2011,41,Dnipropetrovsk,103
2011,42,Dnipropetrovsk,94
2011,43,Dnipropetrovsk,120
2011,44,Dnipropetrovsk,132
2011,45,Dnipropetrovsk,115
2011,46,Dnipropetrovsk,111
2011,47,Dnipropetrovsk,85
2011,48,Dnipropetrovsk,63
2011,49,Dnipropetrovsk,55
2011,50,Dnipropetrovsk,52
2011,51,Dnipropetrovsk,38
2011,52,Dnipropetrovsk,27
2011,1,Donetsk,64
2011,2,Donetsk,55
2011,3,Donetsk,86
2011,4,Donetsk,137
2011,5,Donetsk,224
2011,6,Donetsk,279
2011,7,Donetsk,270
2011,8,Donetsk,229
2011,9,Donetsk,138
2011,10,Donetsk,81
2011,11,Donetsk,80
2011,12,Donetsk,89
2011,13,Donetsk,97
2011,14,Donetsk,90
2011,15,Donetsk,88
2011,16,Donetsk,73
2011,17,Donetsk,57
2011,18,Donetsk,38
2011,19,Donetsk,27
2011,20,Donetsk,27
2011,21,Donetsk,22
2011,22,Donetsk,12
2011,23,Donetsk,12
2011,24,Donetsk,8
2011,25,Donetsk,7
2011,26,Donetsk,6
2011,27,Donetsk,1
2011,28,Donetsk,5
2011,29,Donetsk,3
2011,30,Donetsk,6
2011,31,Donetsk,10
2011,32,Donetsk,11
2011,33,Donetsk,11
2011,34,Donetsk,20
2011,35,Donetsk,14
2011,36,Donetsk,21
2011,37,Donetsk,43
2011,38,Donetsk,63
2011,39,Donetsk,76
2011,40,Donetsk,88
2011,41,Donetsk,98
2011,42,Donetsk,89
2011,43,Donetsk,113
2011,44,Donetsk,120
2011,45,Donetsk,115
2011,46,Donetsk,103
2011,47,Donetsk,88
2011,48,Donetsk,63
2011,49,Donetsk,52
2011,50,Donetsk,50
2011,51,Donetsk,34
2011,52,Donetsk,32
2011,1,Ivano-Frankivsk,16
2011,2,Ivano-Frankivsk,13
2011,3,Ivano-Frankivsk,22
2011,4,Ivano-Frankivsk,32
2011,5,Ivano-Frankivsk,63
2011,6,Ivano-Frankivsk,74
2011,7,Ivano-Frankivsk,72
2011,8,Ivano-Frankivsk,62
2011,9,Ivano-Frankivsk,41
2011,10,Ivano-Frankivsk,19
2011,11,Ivano-Frankivsk,17
2011,12,Ivano-Frankivsk,27
2011,13,Ivano-Frankivsk,21
2011,14,Ivano-Frankivsk,20
2011,15,Ivano-Frankivsk,23
2011,16,Ivano-Frankivsk,18
2011,17,Ivano-Frankivsk,15
2011,18,Ivano-Frankivsk,15
2011,19,Ivano-Frankivsk,9
2011,20,Ivano-Frankivsk,3
2011,21,Ivano-Frankivsk,3
2011,22,Ivano-Frankivsk,0
2011,23,Ivano-Frankivsk,0
2011,24,Ivano-Frankivsk,0
2011,25,Ivano-Frankivsk,0
2011,26,Ivano-Frankivsk,0
2011,27,Ivano-Frankivsk,1
2011,28,Ivano-Frankivsk,0
2011,29,Ivano-Frankivsk,1
2011,30,Ivano-Frankivsk,0
2011,31,Ivano-Frankivsk,0
2011,32,Ivano-Frankivsk,0
2011,33,Ivano-Frankivsk,6
2011,34,Ivano-Frankivsk,1
2011,35,Ivano-Frankivsk,4
2011,36,Ivano-Frankivsk,5
2011,37,Ivano-Frankivsk,6
2011,38,Ivano-Frankivsk,19
2011,39,Ivano-Frankivsk,21
2011,40,Ivano-Frankivsk,26
2011,41,Ivano-Frankivsk,26
2011,42,Ivano-Frankivsk,22
2011,43,Ivano-Frankivsk,28
2011,44,Ivano-Frankivsk,34
2011,45,Ivano-Frankivsk,26
2011,46,Ivano-Frankivsk,28
2011,47,Ivano-Frankivsk,26
2011,48,Ivano-Frankivsk,19
2011,49,Ivano-Frankivsk,13
2011,50,Ivano-Frankivsk,7
2011,51,Ivano-Frankivsk,11
2011,52,Ivano-Frankivsk,4
2011,1,Kharkiv,26
2011,2,Kharkiv,20
2011,3,Kharkiv,44
2011,4,Kharkiv,57
2011,5,Kharkiv,104
2011,6,Kharkiv,128
2011,7,Kharkiv,125
2011,8,Kharkiv,101
2011,9,Kharkiv,57
2011,10,Kharkiv,35
2011,11,Kharkiv,33
2011,12,Kharkiv,35
2011,13,Kharkiv,42
2011,14,Kharkiv,39
2011,15,Kharkiv,36
2011,16,Kharkiv,31
2011,17,Kharkiv,25
2011,18,Kharkiv,23
2011,19,Kharkiv,12
2011,20,Kharkiv,12
2011,21,Kharkiv,12
2011,22,Kharkiv,10
2011,23,Kharkiv,8
2011,24,Kharkiv,2
2011,25,Kharkiv,6
2011,26,Kharkiv,2
2011,27,Kharkiv,0
2011,28,Kharkiv,0
2011,29,Kharkiv,0
2011,30,Kharkiv,6
2011,31,Kharkiv,2
2011,32,Kharkiv,2
2011,33,Kharkiv,0
2011,34,Kharkiv,7
2011,35,Kharkiv,4
2011,36,Kharkiv,12
2011,37,Kharkiv,12
2011,38,Kharkiv,26
2011,39,Kharkiv,39
2011,40,Kharkiv,35
2011,41,Kharkiv,48
2011,42,Kharkiv,39
2011,43,Kharkiv,51
2011,44,Kharkiv,58
2011,45,Kharkiv,52
2011,46,Kharkiv,47
2011,47,Kharkiv,36
2011,48,Kharkiv,27
2011,49,Kharkiv,24
2011,50,Kharkiv,17
2011,51,Kharkiv,19
2011,52,Kharkiv,15
2011,1,Kherson,15
2011,2,Kherson,21
2011,3,Kherson,26
2011,4,Kherson,43
2011,5,Kherson,66
2011,6,Kherson,81
2011,7,Kherson,77
2011,8,Kherson,64
2011,9,Kherson,39
2011,10,Kherson,25
2011,11,Kherson,18
2011,12,Kherson,22
2011,13,Kherson,30
2011,14,Kherson,22
2011,15,Kherson,26
2011,16,Kherson,21
2011,17,Kherson,21
2011,18,Kherson,10
2011,19,Kherson,4
2011,20,Kherson,3
2011,21,Kherson,1
2011,22,Kherson,1
2011,23,Kherson,5
2011,24,Kherson,4
2011,25,Kherson,0
2011,26,Kherson,3
2011,27,Kherson,5
2011,28,Kherson,4
2011,29,Kherson,2
2011,30,Kherson,0
2011,31,Kherson,3
2011,32,Kherson,1
2011,33,Kherson,1
2011,34,Kherson,1
2011,35,Kherson,9
2011,36,Kherson,11
2011,37,Kherson,10
2011,38,Kherson,21
2011,39,Kherson,23
2011,40,Kherson,25
2011,41,Kherson,25
2011,42,Kherson,29
2011,43,Kherson,37
2011,44,Kherson,37
2011,45,Kherson,29
2011,46,Kherson,33
2011,47,Kherson,27
2011,48,Kherson,17
2011,49,Kherson,18
2011,50,Kherson,9
2011,51,Kherson,9
2011,52,Kherson,6
2011,1,Khmelnytskyi,15
2011,2,Khmelnytskyi,16
2011,3,Khmelnytskyi,14
2011,4,Khmelnytskyi,25
2011,5,Khmelnytskyi,46
2011,6,Khmelnytskyi,61
2011,7,Khmelnytskyi,59
2011,8,Khmelnytskyi,51
2011,9,Khmelnytskyi,30
2011,10,Khmelnytskyi,21
2011,11,Khmelnytskyi,14
2011,12,Khmelnytskyi,22
2011,13,Khmelnytskyi,23
2011,14,Khmelnytskyi,16
2011,15,Khmelnytskyi,22
2011,16,Khmelnytskyi,12
2011,17,Khmelnytskyi,15
2011,18,Khmelnytskyi,10
2011,19,Khmelnytskyi,5
2011,20,Khmelnytskyi,0
2011,21,Khmelnytskyi,2
2011,22,Khmelnytskyi,1
2011,23,Khmelnytskyi,1
2011,24,Khmelnytskyi,3
2011,25,Khmelnytskyi,4
2011,26,Khmelnytskyi,0
2011,27,Khmelnytskyi,2
2011,28,Khmelnytskyi,0
2011,29,Khmelnytskyi,4
2011,30,Khmelnytskyi,2
2011,31,Khmelnytskyi,4
2011,32,Khmelnytskyi,0
2011,33,Khmelnytskyi,0
2011,34,Khmelnytskyi,0
2011,35,Khmelnytskyi,0
2011,36,Khmelnytskyi,9
2011,37,Khmelnytskyi,7
2011,38,Khmelnytskyi,13
2011,39,Khmelnytskyi,12
2011,40,Khmelnytskyi,14
2011,41,Khmelnytskyi,22
2011,42,Khmelnytskyi,18
2011,43,Khmelnytskyi,19
2011,44,Khmelnytskyi,24
2011,45,Khmelnytskyi,19
2011,46,Khmelnytskyi,22
2011,47,Khmelnytskyi,15
2011,48,Khmelnytskyi,18
2011,49,Khmelnytskyi,16
2011,50,Khmelnytskyi,6
2011,51,Khmelnytskyi,9
2011,52,Khmelnytskyi,9
2011,1,Kirovohrad,19
2011,2,Kirovohrad,10
2011,3,Kirovohrad,23
2011,4,Kirovohrad,31
2011,5,Kirovohrad,55
2011,6,Kirovohrad,70
2011,7,Kirovohrad,72
2011,8,Kirovohrad,60
2011,9,Kirovohrad,34
2011,10,Kirovohrad,22
2011,11,Kirovohrad,20
2011,12,Kirovohrad,22
2011,13,Kirovohrad,28
2011,14,Kirovohrad,21
2011,15,Kirovohrad,23
2011,16,Kirovohrad,21
2011,17,Kirovohrad,15
2011,18,Kirovohrad,6
2011,19,Kirovohrad,9
2011,20,Kirovohrad,9
2011,21,Kirovohrad,9
2011,22,Kirovohrad,3
2011,23,Kirovohrad,0
2011,24,Kirovohrad,0
2011,25,Kirovohrad,5
2011,26,Kirovohrad,0
2011,27,Kirovohrad,0
2011,28,Kirovohrad,0
2011,29,Kirovohrad,3
2011,30,Kirovohrad,1
2011,31,Kirovohrad,0
2011,32,Kirovohrad,6
2011,33,Kirovohrad,5
2011,34,Kirovohrad,8
2011,35,Kirovohrad,7
2011,36,Kirovohrad,4
2011,37,Kirovohrad,12
2011,38,Kirovohrad,17
2011,39,Kirovohrad,16
2011,40,Kirovohrad,23
2011,41,Kirovohrad,21
2011,42,Kirovohrad,22
2011,43,Kirovohrad,26
2011,44,Kirovohrad,35
2011,45,Kirovohrad,31
2011,46,Kirovohrad,28
2011,47,Kirovohrad,21
2011,48,Kirovohrad,21
2011,49,Kirovohrad,16
2011,50,Kirovohrad,8
2011,51,Kirovohrad,9
2011,52,Kirovohrad,10
2011,1,Kyiv,19
2011,2,Kyiv,14
2011,3,Kyiv,23
2011,4,Kyiv,47
2011,5,Kyiv,70
2011,6,Kyiv,82
2011,7,Kyiv,86
2011,8,Kyiv,66
2011,9,Kyiv,45
2011,10,Kyiv,21
2011,11,Kyiv,23
2011,12,Kyiv,22
2011,13,Kyiv,26
2011,14,Kyiv,26
2011,15,Kyiv,21
2011,16,Kyiv,17
2011,17,Kyiv,19
2011,18,Kyiv,17
2011,19,Kyiv,12
2011,20,Kyiv,10
2011,21,Kyiv,6
2011,22,Kyiv,4
2011,23,Kyiv,0
2011,24,Kyiv,0
2011,25,Kyiv,4
2011,26,Kyiv,0
2011,27,Kyiv,0
2011,28,Kyiv,0
2011,29,Kyiv,0
2011,30,Kyiv,0
2011,31,Kyiv,0
2011,32,Kyiv,0
2011,33,Kyiv,4
2011,34,Kyiv,4
2011,35,Kyiv,3
2011,36,Kyiv,5
2011,37,Kyiv,12
2011,38,Kyiv,15
2011,39,Kyiv,24
2011,40,Kyiv,24
2011,41,Kyiv,30
2011,42,Kyiv,28
2011,43,Kyiv,39
2011,44,Kyiv,33
2011,45,Kyiv,32
2011,46,Kyiv,32
2011,47,Kyiv,28
2011,48,Kyiv,16
2011,49,Kyiv,14
2011,50,Kyiv,18
2011,51,Kyiv,10
2011,52,Kyiv,7
2011,1,KyivCity,23
2011,2,KyivCity,26
2011,3,KyivCity,38
2011,4,KyivCity,48
2011,5,KyivCity,87
2011,6,KyivCity,102
2011,7,KyivCity,108
2011,8,KyivCity,84
2011,9,KyivCity,57
2011,10,KyivCity,33
2011,11,KyivCity,26
2011,12,KyivCity,38
2011,13,KyivCity,35
2011,14,KyivCity,37
2011,15,KyivCity,35
2011,16,KyivCity,25
2011,17,KyivCity,19
2011,18,KyivCity,11
2011,19,KyivCity,8
2011,20,KyivCity,11
2011,21,KyivCity,7
2011,22,KyivCity,6
2011,23,KyivCity,0
2011,24,KyivCity,0
2011,25,KyivCity,2
2011,26,KyivCity,3
2011,27,KyivCity,4
2011,28,KyivCity,0
2011,29,KyivCity,3
2011,30,KyivCity,0
2011,31,KyivCity,0
2011,32,KyivCity,4
2011,33,KyivCity,6
2011,34,KyivCity,7
2011,35,KyivCity,10
2011,36,KyivCity,12
2011,37,KyivCity,11
2011,38,KyivCity,23
2011,39,KyivCity,27
2011,40,KyivCity,37
2011,41,KyivCity,42
2011,42,KyivCity,33
2011,43,KyivCity,40
2011,44,KyivCity,47
2011,45,KyivCity,45
2011,46,KyivCity,40
2011,47,KyivCity,33
2011,48,KyivCity,27
2011,49,KyivCity,25
2011,50,KyivCity,13
2011,51,KyivCity,17
2011,52,KyivCity,6
2011,1,Luhansk,33
2011,2,Luhansk,30
2011,3,Luhansk,47
2011,4,Luhansk,76
2011,5,Luhansk,121
2011,6,Luhansk,155
2011,7,Luhansk,148
2011,8,Luhansk,125
2011,9,Luhansk,75
2011,10,Luhansk,42
2011,11,Luhansk,41
2011,12,Luhansk,49
2011,13,Luhansk,50
2011,14,Luhansk,43
2011,15,Luhansk,46
2011,16,Luhansk,36
2011,17,Luhansk,31
2011,18,Luhansk,22
2011,19,Luhansk,13
2011,20,Luhansk,17
2011,21,Luhansk,10
2011,22,Luhansk,6
2011,23,Luhansk,6
2011,24,Luhansk,0
2011,25,Luhansk,4
2011,26,Luhansk,0
2011,27,Luhansk,5
2011,28,Luhansk,0
2011,29,Luhansk,0
2011,30,Luhansk,5
2011,31,Luhansk,0
2011,32,Luhansk,8
2011,33,Luhansk,2
2011,34,Luhansk,9
2011,35,Luhansk,7
2011,36,Luhansk,14
2011,37,Luhansk,19
2011,38,Luhansk,35
2011,39,Luhansk,43
2011,40,Luhansk,47
2011,41,Luhansk,51
2011,42,Luhansk,48
2011,43,Luhansk,65
2011,44,Luhansk,70
2011,45,Luhansk,62
2011,46,Luhansk,53
2011,47,Luhansk,47
2011,48,Luhansk,35
2011,49,Luhansk,35
2011,50,Luhansk,26
2011,51,Luhansk,20
2011,52,Luhansk,19
2011,1,Lviv,30
2011,2,Lviv,26
2011,3,Lviv,41
2011,4,Lviv,67
2011,5,Lviv,104
2011,6,Lviv,134
2011,7,Lviv,131
2011,8,Lviv,105
2011,9,Lviv,60
2011,10,Lviv,36
2011,11,Lviv,38
2011,12,Lviv,42
2011,13,Lviv,48
2011,14,Lviv,39
2011,15,Lviv,40
2011,16,Lviv,38
2011,17,Lviv,32
2011,18,Lviv,16
2011,19,Lviv,11
2011,20,Lviv,16
2011,21,Lviv,10
2011,22,Lviv,6
2011,23,Lviv,5
2011,24,Lviv,6
2011,25,Lviv,0
2011,26,Lviv,0
2011,27,Lviv,4
2011,28,Lviv,4
2011,29,Lviv,2
2011,30,Lviv,6
2011,31,Lviv,3
2011,32,Lviv,6
2011,33,Lviv,5
2011,34,Lviv,8
2011,35,Lviv,7
2011,36,Lviv,12
2011,37,Lviv,22
2011,38,Lviv,32
2011,39,Lviv,34
2011,40,Lviv,39
2011,41,Lviv,46
2011,42,Lviv,44
2011,43,Lviv,54
2011,44,Lviv,55
2011,45,Lviv,57
2011,46,Lviv,50
2011,47,Lviv,37
2011,48,Lviv,26
2011,49,Lviv,21
2011,50,Lviv,23
2011,51,Lviv,16
2011,52,Lviv,17
2011,1,Mykolaiv,23
2011,2,Mykolaiv,15
2011,3,Mykolaiv,30
2011,4,Mykolaiv,42
2011,5,Mykolaiv,68
2011,6,Mykolaiv,89
2011,7,Mykolaiv,88
2011,8,Mykolaiv,68
2011,9,Mykolaiv,43
2011,10,Mykolaiv,22
2011,11,Mykolaiv,20
2011,12,Mykolaiv,30
2011,13,Mykolaiv,31
2011,14,Mykolaiv,27
2011,15,Mykolaiv,26
2011,16,Mykolaiv,23
2011,17,Mykolaiv,18
2011,18,Mykolaiv,11
2011,19,Mykolaiv,13
2011,20,Mykolaiv,12
2011,21,Mykolaiv,2
2011,22,Mykolaiv,5
2011,23,Mykolaiv,5
2011,24,Mykolaiv,0
2011,25,Mykolaiv,5
2011,26,Mykolaiv,0
2011,27,Mykolaiv,0
2011,28,Mykolaiv,5
2011,29,Mykolaiv,0
2011,30,Mykolaiv,1
2011,31,Mykolaiv,0
2011,32,Mykolaiv,6
2011,33,Mykolaiv,2
2011,34,Mykolaiv,2
2011,35,Mykolaiv,4
2011,36,Mykolaiv,7
2011,37,Mykolaiv,13
2011,38,Mykolaiv,18
2011,39,Mykolaiv,28
2011,40,Mykolaiv,23
2011,41,Mykolaiv,30
2011,42,Mykolaiv,30
2011,43,Mykolaiv,36
2011,44,Mykolaiv,40
2011,45,Mykolaiv,39
2011,46,Mykolaiv,27
2011,47,Mykolaiv,22
2011,48,Mykolaiv,15
2011,49,Mykolaiv,19
2011,50,Mykolaiv,14
2011,51,Mykolaiv,10
2011,52,Mykolaiv,11
2011,1,Odessa,36
2011,2,Odessa,34
2011,3,Odessa,52
2011,4,Odessa,87
2011,5,Odessa,142
2011,6,Odessa,170
2011,7,Odessa,172
2011,8,Odessa,145
2011,9,Odessa,83
2011,10,Odessa,45
2011,11,Odessa,44
2011,12,Odessa,51
2011,13,Odessa,63
2011,14,Odessa,53
2011,15,Odessa,50
2011,16,Odessa,42
2011,17,Odessa,34
2011,18,Odessa,29
2011,19,Odessa,18
2011,20,Odessa,15
2011,21,Odessa,17
2011,22,Odessa,12
2011,23,Odessa,8
2011,24,Odessa,2
2011,25,Odessa,0
2011,26,Odessa,2
2011,27,Odessa,0
2011,28,Odessa,0
2011,29,Odessa,0
2011,30,Odessa,2
2011,31,Odessa,0
2011,32,Odessa,7
2011,33,Odessa,7
2011,34,Odessa,9
2011,35,Odessa,12
2011,36,Odessa,17
2011,37,Odessa,21
2011,38,Odessa,37
2011,39,Odessa,46
2011,40,Odessa,57
2011,41,Odessa,58
2011,42,Odessa,58
2011,43,Odessa,75
2011,44,Odessa,72
2011,45,Odessa,70
2011,46,Odessa,67
2011,47,Odessa,49
2011,48,Odessa,39
2011,49,Odessa,30
2011,50,Odessa,28
2011,51,Odessa,22
2011,52,Odessa,13
2011,1,Poltava,11
2011,2,Poltava,12
2011,3,Poltava,18
2011,4,Poltava,31
2011,5,Poltava,55
2011,6,Poltava,74
2011,7,Poltava,71
2011,8,Poltava,59
2011,9,Poltava,35
2011,10,Poltava,18
2011,11,Poltava,21
2011,12,Poltava,17
2011,13,Poltava,28
2011,14,Poltava,22
2011,15,Poltava,24
2011,16,Poltava,16
2011,17,Poltava,14
2011,18,Poltava,13
2011,19,Poltava,10
2011,20,Poltava,2
2011,21,Poltava,5
2011,22,Poltava,3
2011,23,Poltava,6
2011,24,Poltava,0
2011,25,Poltava,2
2011,26,Poltava,0
2011,27,Poltava,1
2011,28,Poltava,1
2011,29,Poltava,0
2011,30,Poltava,0
2011,31,Poltava,0
2011,32,Poltava,0
2011,33,Poltava,2
2011,34,Poltava,8
2011,35,Poltava,0
2011,36,Poltava,1
2011,37,Poltava,13
2011,38,Poltava,11
2011,39,Poltava,21
2011,40,Poltava,23
2011,41,Poltava,30
2011,42,Poltava,23
2011,43,Poltava,32
2011,44,Poltava,34
2011,45,Poltava,25
2011,46,Poltava,25
2011,47,Poltava,18
2011,48,Poltava,16
2011,49,Poltava,14
2011,50,Poltava,13
2011,51,Poltava,11
2011,52,Poltava,4
2011,1,Rivne,16
2011,2,Rivne,10
2011,3,Rivne,19
2011,4,Rivne,30
2011,5,Rivne,48
2011,6,Rivne,57
2011,7,Rivne,56
2011,8,Rivne,47
2011,9,Rivne,29
2011,10,Rivne,18
2011,11,Rivne,19
2011,12,Rivne,16
2011,13,Rivne,16
2011,14,Rivne,21
2011,15,Rivne,20
2011,16,Rivne,14
2011,17,Rivne,16
2011,18,Rivne,4
2011,19,Rivne,10
2011,20,Rivne,1
2011,21,Rivne,8
2011,22,Rivne,1
2011,23,Rivne,2
2011,24,Rivne,0
2011,25,Rivne,4
2011,26,Rivne,4
2011,27,Rivne,3
2011,28,Rivne,3
2011,29,Rivne,2
2011,30,Rivne,0
2011,31,Rivne,0
2011,32,Rivne,5
2011,33,Rivne,0
2011,34,Rivne,2
2011,35,Rivne,2
2011,36,Rivne,4
2011,37,Rivne,10
2011,38,Rivne,12
2011,39,Rivne,21
2011,40,Rivne,21
2011,41,Rivne,23
2011,42,Rivne,14
2011,43,Rivne,27
2011,44,Rivne,21
2011,45,Rivne,24
2011,46,Rivne,24
2011,47,Rivne,20
2011,48,Rivne,11
2011,49,Rivne,14
2011,50,Rivne,8
2011,51,Rivne,7
2011,52,Rivne,5
2011,1,Sumy,11
2011,2,Sumy,8
2011,3,Sumy,18
2011,4,Sumy,25
2011,5,Sumy,41
2011,6,Sumy,54
2011,7,Sumy,56
2011,8,Sumy,48
2011,9,Sumy,27
2011,10,Sumy,18
2011,11,Sumy,13
2011,12,Sumy,21
2011,13,Sumy,19
2011,14,Sumy,15
2011,15,Sumy,15
2011,16,Sumy,11
2011,17,Sumy,9
2011,18,Sumy,7
2011,19,Sumy,1
2011,20,Sumy,2
2011,21,Sumy,0
2011,22,Sumy,0
2011,23,Sumy,4
2011,24,Sumy,5
2011,25,Sumy,0
2011,26,Sumy,0
2011,27,Sumy,0
2011,28,Sumy,3
2011,29,Sumy,3
2011,30,Sumy,0
2011,31,Sumy,0
2011,32,Sumy,1
2011,33,Sumy,0
2011,34,Sumy,1
2011,35,Sumy,0
2011,36,Sumy,8
2011,37,Sumy,3
2011,38,Sumy,11
2011,39,Sumy,18
2011,40,Sumy,17
2011,41,Sumy,21
2011,42,Sumy,16
2011,43,Sumy,25
2011,44,Sumy,20
2011,45,Sumy,18
2011,46,Sumy,19
2011,47,Sumy,15
2011,48,Sumy,17
2011,49,Sumy,7
2011,50,Sumy,5
2011,51,Sumy,8
2011,52,Sumy,5
2011,1,Ternopil,6
2011,2,Ternopil,11
2011,3,Ternopil,12
2011,4,Ternopil,25
2011,5,Ternopil,37
2011,6,Ternopil,49
2011,7,Ternopil,46
2011,8,Ternopil,42
2011,9,Ternopil,29
2011,10,Ternopil,18
2011,11,Ternopil,11
2011,12,Ternopil,12
2011,13,Ternopil,12
2011,14,Ternopil,13
2011,15,Ternopil,14
2011,16,Ternopil,13
2011,17,Ternopil,5
2011,18,Ternopil,6
2011,19,Ternopil,1
2011,20,Ternopil,0
2011,21,Ternopil,5
2011,22,Ternopil,2
2011,23,Ternopil,3
2011,24,Ternopil,0
2011,25,Ternopil,0
2011,26,Ternopil,2
2011,27,Ternopil,0
2011,28,Ternopil,0
2011,29,Ternopil,3
2011,30,Ternopil,0
2011,31,Ternopil,5
2011,32,Ternopil,0
2011,33,Ternopil,0
2011,34,Ternopil,5
2011,35,Ternopil,0
2011,36,Ternopil,6
2011,37,Ternopil,7
2011,38,Ternopil,7
2011,39,Ternopil,16
2011,40,Ternopil,16
2011,41,Ternopil,17
2011,42,Ternopil,15
2011,43,Ternopil,23
2011,44,Ternopil,24
2011,45,Ternopil,17
2011,46,Ternopil,14
2011,47,Ternopil,14
2011,48,Ternopil,16
2011,49,Ternopil,7
2011,50,Ternopil,3
2011,51,Ternopil,5
2011,52,Ternopil,6
2011,1,Vinnytsia,15
2011,2,Vinnytsia,16
2011,3,Vinnytsia,26
2011,4,Vinnytsia,35
2011,5,Vinnytsia,64
2011,6,Vinnytsia,82
2011,7,Vinnytsia,79
2011,8,Vinnytsia,68
2011,9,Vinnytsia,37
2011,10,Vinnytsia,21
2011,11,Vinnytsia,17
2011,12,Vinnytsia,24
2011,13,Vinnytsia,29
2011,14,Vinnytsia,20
2011,15,Vinnytsia,21
2011,16,Vinnytsia,18
2011,17,Vinnytsia,12
2011,18,Vinnytsia,10
2011,19,Vinnytsia,11
2011,20,Vinnytsia,10
2011,21,Vinnytsia,7
2011,22,Vinnytsia,0
2011,23,Vinnytsia,0
2011,24,Vinnytsia,0
2011,25,Vinnytsia,5
2011,26,Vinnytsia,0
2011,27,Vinnytsia,0
2011,28,Vinnytsia,5
2011,29,Vinnytsia,1
2011,30,Vinnytsia,2
2011,31,Vinnytsia,0
2011,32,Vinnytsia,4
2011,33,Vinnytsia,4
2011,34,Vinnytsia,1
2011,35,Vinnytsia,8
2011,36,Vinnytsia,4
2011,37,Vinnytsia,6
2011,38,Vinnytsia,21
2011,39,Vinnytsia,21
2011,40,Vinnytsia,28
2011,41,Vinnytsia,31
2011,42,Vinnytsia,28
2011,43,Vinnytsia,29
2011,44,Vinnytsia,34
2011,45,Vinnytsia,29
2011,46,Vinnytsia,28
2011,47,Vinnytsia,21
2011,48,Vinnytsia,13
2011,49,Vinnytsia,16
2011,50,Vinnytsia,17
2011,51,Vinnytsia,5
2011,52,Vinnytsia,7
2011,1,Volyn,14
2011,2,Volyn,8
2011,3,Volyn,17
2011,4,Volyn,22
2011,5,Volyn,38
2011,6,Volyn,46
2011,7,Volyn,45
2011,8,Volyn,39
2011,9,Volyn,19
2011,10,Volyn,12
2011,11,Volyn,13
2011,12,Volyn,12
2011,13,Volyn,15
2011,14,Volyn,14
2011,15,Volyn,9
2011,16,Volyn,6
2011,17,Volyn,6
2011,18,Volyn,8
2011,19,Volyn,1
2011,20,Volyn,3
2011,21,Volyn,3
2011,22,Volyn,0
2011,23,Volyn,0
2011,24,Volyn,1
2011,25,Volyn,0
2011,26,Volyn,4
2011,27,Volyn,0
2011,28,Volyn,1
2011,29,Volyn,3
2011,30,Volyn,0
2011,31,Volyn,1
2011,32,Volyn,0
2011,33,Volyn,4
2011,34,Volyn,0
2011,35,Volyn,4
2011,36,Volyn,4
2011,37,Volyn,2
2011,38,Volyn,5
2011,39,Volyn,14
2011,40,Volyn,12
2011,41,Volyn,16
2011,42,Volyn,17
2011,43,Volyn,19
2011,44,Volyn,16
2011,45,Volyn,15
2011,46,Volyn,15
2011,47,Volyn,15
2011,48,Volyn,11
2011,49,Volyn,11
2011,50,Volyn,5
2011,51,Volyn,4
2011,52,Volyn,5
2011,1,Zakarpattia,11
2011,2,Zakarpattia,11
2011,3,Zakarpattia,15
2011,4,Zakarpattia,31
2011,5,Zakarpattia,44
2011,6,Zakarpattia,53
2011,7,Zakarpattia,48
2011,8,Zakarpattia,49
2011,9,Zakarpattia,23
2011,10,Zakarpattia,11
2011,11,Zakarpattia,10
2011,12,Zakarpattia,19
2011,13,Zakarpattia,16
2011,14,Zakarpattia,18
2011,15,Zakarpattia,20
2011,16,Zakarpattia,11
2011,17,Zakarpattia,10
2011,18,Zakarpattia,6
2011,19,Zakarpattia,1
2011,20,Zakarpattia,7
2011,21,Zakarpattia,6
2011,22,Zakarpattia,7
2011,23,Zakarpattia,5
2011,24,Zakarpattia,0
2011,25,Zakarpattia,0
2011,26,Zakarpattia,0
2011,27,Zakarpattia,0
2011,28,Zakarpattia,3
2011,29,Zakarpattia,0
2011,30,Zakarpattia,0
2011,31,Zakarpattia,0
2011,32,Zakarpattia,1
2011,33,Zakarpattia,4
2011,34,Zakarpattia,0
2011,35,Zakarpattia,3
2011,36,Zakarpattia,1
2011,37,Zakarpattia,7
2011,38,Zakarpattia,12
2011,39,Zakarpattia,17
2011,40,Zakarpattia,17
2011,41,Zakarpattia,21
2011,42,Zakarpattia,21
2011,43,Zakarpattia,21
2011,44,Zakarpattia,21
2011,45,Zakarpattia,22
2011,46,Zakarpattia,21
2011,47,Zakarpattia,19
2011,48,Zakarpattia,10
2011,49,Zakarpattia,13
2011,50,Zakarpattia,12
